pruning,ordering-heuristic,scenario,method,runtime,epoch
False,min-degree,s4,MAP,0.13264107704162598,8
False,min-degree,s4,MargDist,0.07112908363342285,8
False,min-degree,s5,MAP,0.34574055671691895,8
False,min-degree,s5,MargDist,0.014755487442016602,8
False,min-degree,s6,MAP,0.6463093757629395,8
False,min-degree,s6,MargDist,0.08024477958679199,8
False,min-degree,s7,MAP,0.26882195472717285,8
False,min-degree,s7,MargDist,0.10149383544921875,8
False,min-degree,s8,MAP,0.17858076095581055,8
False,min-degree,s8,MargDist,0.08905863761901855,8
False,min-degree,s1,MAP,0.27928996086120605,9
False,min-degree,s1,MargDist,0.011925220489501953,9
False,min-degree,s2,MAP,0.18406963348388672,9
False,min-degree,s2,MargDist,0.0864565372467041,9
False,min-degree,s3,MAP,0.18817853927612305,9
False,min-degree,s3,MargDist,0.08763265609741211,9
False,min-degree,s4,MAP,0.11511039733886719,9
False,min-degree,s4,MargDist,0.10962438583374023,9
False,min-degree,s5,MAP,0.9214401245117188,9
False,min-degree,s5,MargDist,0.11471676826477051,9
False,min-degree,s6,MAP,3.0159671306610107,9
False,min-degree,s6,MargDist,0.09073710441589355,9
False,min-degree,s7,MAP,0.21753191947937012,9
False,min-degree,s7,MargDist,0.07116389274597168,9
False,min-degree,s8,MAP,0.23832941055297852,9
False,min-degree,s8,MargDist,0.12842583656311035,9
False,min-degree,s1,MAP,0.12082552909851074,10
False,min-degree,s1,MargDist,0.11071419715881348,10
False,min-degree,s2,MAP,0.16060209274291992,10
False,min-degree,s2,MargDist,0.09438467025756836,10
False,min-degree,s3,MAP,0.15868258476257324,10
False,min-degree,s3,MargDist,0.044031381607055664,10
False,min-degree,s4,MAP,0.15600824356079102,10
False,min-degree,s4,MargDist,0.10643935203552246,10
False,min-degree,s5,MAP,0.4085829257965088,10
False,min-degree,s5,MargDist,0.05235576629638672,10
False,min-degree,s6,MAP,1.345848798751831,10
False,min-degree,s6,MargDist,0.07494354248046875,10
False,min-degree,s7,MAP,0.20614075660705566,10
False,min-degree,s7,MargDist,0.02996683120727539,10
False,min-degree,s8,MAP,0.20407509803771973,10
False,min-degree,s8,MargDist,0.09853768348693848,10
False,min-degree,s1,MAP,0.1724848747253418,11
False,min-degree,s1,MargDist,0.00612950325012207,11
False,min-degree,s2,MAP,0.20089411735534668,11
False,min-degree,s2,MargDist,0.09493279457092285,11
False,min-degree,s3,MAP,0.14833331108093262,11
False,min-degree,s3,MargDist,0.08038163185119629,11
False,min-degree,s4,MAP,0.12954950332641602,11
False,min-degree,s4,MargDist,0.07303237915039062,11
False,min-degree,s5,MAP,0.4138185977935791,11
False,min-degree,s5,MargDist,0.08692574501037598,11
False,min-degree,s6,MAP,1.2908024787902832,11
False,min-degree,s6,MargDist,0.06502771377563477,11
False,min-degree,s7,MAP,0.27637314796447754,11
False,min-degree,s7,MargDist,0.08264374732971191,11
False,min-degree,s8,MAP,0.15164804458618164,11
False,min-degree,s8,MargDist,0.06963062286376953,11
False,min-degree,s1,MAP,0.13440871238708496,12
False,min-degree,s1,MargDist,0.1177055835723877,12
False,min-degree,s2,MAP,0.1311500072479248,12
False,min-degree,s2,MargDist,0.11820030212402344,12
False,min-degree,s3,MAP,0.16181683540344238,12
False,min-degree,s3,MargDist,0.08279037475585938,12
False,min-degree,s4,MAP,0.14812517166137695,12
False,min-degree,s4,MargDist,0.09235310554504395,12
False,min-degree,s5,MAP,0.19588565826416016,12
False,min-degree,s5,MargDist,0.10317778587341309,12
False,min-degree,s6,MAP,0.7452762126922607,12
False,min-degree,s6,MargDist,0.05130934715270996,12
False,min-degree,s7,MAP,0.15814590454101562,12
False,min-degree,s7,MargDist,0.05698657035827637,12
False,min-degree,s8,MAP,0.24961042404174805,12
False,min-degree,s8,MargDist,0.07371664047241211,12
False,min-degree,s1,MAP,0.13278555870056152,13
False,min-degree,s1,MargDist,0.10933661460876465,13
False,min-degree,s2,MAP,0.13204741477966309,13
False,min-degree,s2,MargDist,0.04880261421203613,13
False,min-degree,s3,MAP,0.14734363555908203,13
False,min-degree,s3,MargDist,0.11130547523498535,13
False,min-degree,s4,MAP,0.12738633155822754,13
False,min-degree,s4,MargDist,0.09761238098144531,13
False,min-degree,s5,MAP,0.19105195999145508,13
False,min-degree,s5,MargDist,0.11449146270751953,13
False,min-degree,s6,MAP,0.24667859077453613,13
False,min-degree,s6,MargDist,0.10184526443481445,13
False,min-degree,s7,MAP,0.2435290813446045,13
False,min-degree,s7,MargDist,0.07877993583679199,13
False,min-degree,s8,MAP,0.13828659057617188,13
False,min-degree,s8,MargDist,0.08303093910217285,13
False,min-degree,s1,MAP,0.12157917022705078,14
False,min-degree,s1,MargDist,0.01697564125061035,14
False,min-degree,s2,MAP,0.18595314025878906,14
False,min-degree,s2,MargDist,0.01490020751953125,14
False,min-degree,s3,MAP,0.14862537384033203,14
False,min-degree,s3,MargDist,0.050072669982910156,14
False,min-degree,s4,MAP,0.13946914672851562,14
False,min-degree,s4,MargDist,0.09573912620544434,14
False,min-degree,s5,MAP,2.6982157230377197,14
False,min-degree,s5,MargDist,0.07681393623352051,14
False,min-degree,s6,MAP,0.5664231777191162,14
False,min-degree,s6,MargDist,0.06828522682189941,14
False,min-degree,s7,MAP,0.657691240310669,14
False,min-degree,s7,MargDist,0.07837581634521484,14
False,min-degree,s8,MAP,0.1427297592163086,14
False,min-degree,s8,MargDist,0.10341668128967285,14
False,min-degree,s1,MAP,0.12906861305236816,15
False,min-degree,s1,MargDist,0.11216020584106445,15
False,min-degree,s2,MAP,0.2220172882080078,15
False,min-degree,s2,MargDist,0.01127481460571289,15
False,min-degree,s3,MAP,0.1399857997894287,15
False,min-degree,s3,MargDist,0.0528409481048584,15
False,min-degree,s4,MAP,0.170457124710083,15
False,min-degree,s4,MargDist,0.1045539379119873,15
False,min-degree,s5,MAP,1.3459293842315674,15
False,min-degree,s5,MargDist,0.07866621017456055,15
False,min-degree,s6,MAP,0.8444404602050781,15
False,min-degree,s6,MargDist,0.09594511985778809,15
False,min-degree,s7,MAP,0.35176539421081543,15
False,min-degree,s7,MargDist,0.1433732509613037,15
False,min-degree,s8,MAP,0.16761517524719238,15
False,min-degree,s8,MargDist,0.09975194931030273,15
False,min-degree,s1,MAP,0.1559162139892578,16
False,min-degree,s1,MargDist,0.05728721618652344,16
False,min-degree,s2,MAP,0.19586730003356934,16
False,min-degree,s2,MargDist,0.0968775749206543,16
False,min-degree,s3,MAP,0.1818389892578125,16
False,min-degree,s3,MargDist,0.10062766075134277,16
False,min-degree,s4,MAP,0.15619182586669922,16
False,min-degree,s4,MargDist,0.07187128067016602,16
False,min-degree,s5,MAP,0.18985843658447266,16
False,min-degree,s5,MargDist,0.059072017669677734,16
False,min-degree,s6,MAP,0.5114400386810303,16
False,min-degree,s6,MargDist,0.08951258659362793,16
False,min-degree,s7,MAP,0.49504995346069336,16
False,min-degree,s7,MargDist,0.08875775337219238,16
False,min-degree,s8,MAP,0.18395543098449707,16
False,min-degree,s8,MargDist,0.07179474830627441,16
False,min-degree,s1,MAP,0.15609216690063477,17
False,min-degree,s1,MargDist,0.026711702346801758,17
False,min-degree,s2,MAP,0.28935956954956055,17
False,min-degree,s2,MargDist,0.03511500358581543,17
False,min-degree,s3,MAP,0.16271185874938965,17
False,min-degree,s3,MargDist,0.04999947547912598,17
False,min-degree,s4,MAP,0.1427290439605713,17
False,min-degree,s4,MargDist,0.08819866180419922,17
False,min-degree,s5,MAP,0.734259843826294,17
False,min-degree,s5,MargDist,0.08812141418457031,17
False,min-degree,s6,MAP,0.35149621963500977,17
False,min-degree,s6,MargDist,0.11031770706176758,17
False,min-degree,s7,MAP,0.16498732566833496,17
False,min-degree,s7,MargDist,0.11201262474060059,17
False,min-degree,s8,MAP,0.12509679794311523,17
False,min-degree,s8,MargDist,0.07883119583129883,17
False,min-degree,s1,MAP,0.1282339096069336,18
False,min-degree,s1,MargDist,0.024164199829101562,18
False,min-degree,s2,MAP,0.1283867359161377,18
False,min-degree,s2,MargDist,0.09462428092956543,18
False,min-degree,s3,MAP,0.19010257720947266,18
False,min-degree,s3,MargDist,0.07521533966064453,18
False,min-degree,s4,MAP,0.13754534721374512,18
False,min-degree,s4,MargDist,0.10331249237060547,18
False,min-degree,s5,MAP,0.33892083168029785,18
False,min-degree,s5,MargDist,0.006608247756958008,18
False,min-degree,s6,MAP,0.21854615211486816,18
False,min-degree,s6,MargDist,0.09619331359863281,18
False,min-degree,s7,MAP,0.4514775276184082,18
False,min-degree,s7,MargDist,0.07459521293640137,18
False,min-degree,s8,MAP,0.2841053009033203,18
False,min-degree,s8,MargDist,0.08077120780944824,18
False,min-degree,s1,MAP,0.13078546524047852,19
False,min-degree,s1,MargDist,0.015290498733520508,19
False,min-degree,s2,MAP,0.14251327514648438,19
False,min-degree,s2,MargDist,0.03205990791320801,19
False,min-degree,s3,MAP,0.14025354385375977,19
False,min-degree,s3,MargDist,0.06073164939880371,19
False,min-degree,s4,MAP,0.14473271369934082,19
False,min-degree,s4,MargDist,0.09600496292114258,19
False,min-degree,s5,MAP,0.2895786762237549,19
False,min-degree,s5,MargDist,0.04023909568786621,19
False,min-degree,s6,MAP,1.0667197704315186,19
False,min-degree,s6,MargDist,0.04484152793884277,19
False,min-degree,s7,MAP,0.688349723815918,19
False,min-degree,s7,MargDist,0.07363104820251465,19
False,min-degree,s8,MAP,0.1455554962158203,19
False,min-degree,s8,MargDist,0.08626270294189453,19
False,min-degree,s1,MAP,0.12327170372009277,20
False,min-degree,s1,MargDist,0.08276200294494629,20
False,min-degree,s2,MAP,0.12569141387939453,20
False,min-degree,s2,MargDist,0.10313272476196289,20
False,min-degree,s3,MAP,0.1258554458618164,20
False,min-degree,s3,MargDist,0.06269335746765137,20
False,min-degree,s4,MAP,0.13631129264831543,20
False,min-degree,s4,MargDist,0.08663058280944824,20
False,min-degree,s5,MAP,2.651050090789795,20
False,min-degree,s5,MargDist,0.0878748893737793,20
False,min-degree,s6,MAP,2.7058262825012207,20
False,min-degree,s6,MargDist,0.07131004333496094,20
False,min-degree,s7,MAP,0.31119418144226074,20
False,min-degree,s7,MargDist,0.02795100212097168,20
False,min-degree,s8,MAP,0.20383286476135254,20
False,min-degree,s8,MargDist,0.0872950553894043,20
False,min-degree,s1,MAP,0.13086676597595215,21
False,min-degree,s1,MargDist,0.02506566047668457,21
False,min-degree,s2,MAP,0.15865731239318848,21
False,min-degree,s2,MargDist,0.013582706451416016,21
False,min-degree,s3,MAP,0.21061062812805176,21
False,min-degree,s3,MargDist,0.03660464286804199,21
False,min-degree,s4,MAP,0.13297247886657715,21
False,min-degree,s4,MargDist,0.10928082466125488,21
False,min-degree,s5,MAP,2.677276372909546,21
False,min-degree,s5,MargDist,0.0889592170715332,21
False,min-degree,s6,MAP,0.6890933513641357,21
False,min-degree,s6,MargDist,0.08148050308227539,21
False,min-degree,s7,MAP,0.22388815879821777,21
False,min-degree,s7,MargDist,0.08187532424926758,21
False,min-degree,s8,MAP,0.18334507942199707,21
False,min-degree,s8,MargDist,0.08597850799560547,21
False,min-degree,s1,MAP,0.2625906467437744,22
False,min-degree,s1,MargDist,0.006151437759399414,22
False,min-degree,s2,MAP,0.4357259273529053,22
False,min-degree,s2,MargDist,0.019743919372558594,22
False,min-degree,s3,MAP,0.1642136573791504,22
False,min-degree,s3,MargDist,0.07722043991088867,22
False,min-degree,s4,MAP,0.14986467361450195,22
False,min-degree,s4,MargDist,0.09701776504516602,22
False,min-degree,s5,MAP,1.4065577983856201,22
False,min-degree,s5,MargDist,0.06475996971130371,22
False,min-degree,s6,MAP,0.28804659843444824,22
False,min-degree,s6,MargDist,0.09691476821899414,22
False,min-degree,s7,MAP,0.17855238914489746,22
False,min-degree,s7,MargDist,0.04393601417541504,22
False,min-degree,s8,MAP,0.19755911827087402,22
False,min-degree,s8,MargDist,0.08209037780761719,22
False,min-degree,s1,MAP,0.24992084503173828,23
False,min-degree,s1,MargDist,0.006521940231323242,23
False,min-degree,s2,MAP,0.22206807136535645,23
False,min-degree,s2,MargDist,0.07501840591430664,23
False,min-degree,s3,MAP,0.13292527198791504,23
False,min-degree,s3,MargDist,0.11037111282348633,23
False,min-degree,s4,MAP,0.11678361892700195,23
False,min-degree,s4,MargDist,0.09806656837463379,23
False,min-degree,s5,MAP,0.7922835350036621,23
False,min-degree,s5,MargDist,0.08225750923156738,23
False,min-degree,s6,MAP,0.1497495174407959,23
False,min-degree,s6,MargDist,0.06590819358825684,23
False,min-degree,s7,MAP,1.4957566261291504,23
False,min-degree,s7,MargDist,0.09128546714782715,23
False,min-degree,s8,MAP,0.19672274589538574,23
False,min-degree,s8,MargDist,0.11398100852966309,23
False,min-degree,s1,MAP,0.18674731254577637,24
False,min-degree,s1,MargDist,0.008901357650756836,24
False,min-degree,s2,MAP,0.14225292205810547,24
False,min-degree,s2,MargDist,0.1211998462677002,24
False,min-degree,s3,MAP,0.16171550750732422,24
False,min-degree,s3,MargDist,0.09496116638183594,24
False,min-degree,s4,MAP,0.14226675033569336,24
False,min-degree,s4,MargDist,0.10190820693969727,24
False,min-degree,s5,MAP,0.3955838680267334,24
False,min-degree,s5,MargDist,0.08737659454345703,24
False,min-degree,s6,MAP,1.343043565750122,24
False,min-degree,s6,MargDist,0.07558035850524902,24
False,min-degree,s7,MAP,0.16101527214050293,24
False,min-degree,s7,MargDist,0.09772443771362305,24
False,min-degree,s8,MAP,0.14260196685791016,24
False,min-degree,s1,MAP,0.18056750297546387,25
False,min-degree,s1,MargDist,0.006272554397583008,25
False,min-degree,s2,MAP,0.1923356056213379,25
False,min-degree,s2,MargDist,0.018985748291015625,25
False,min-degree,s3,MAP,0.17858219146728516,25
False,min-degree,s3,MargDist,0.036664485931396484,25
False,min-degree,s4,MAP,0.1389617919921875,25
False,min-degree,s4,MargDist,0.09898018836975098,25
False,min-degree,s5,MAP,0.29105687141418457,25
False,min-degree,s5,MargDist,0.10175013542175293,25
False,min-degree,s6,MAP,0.4123857021331787,25
False,min-degree,s6,MargDist,0.04728245735168457,25
False,min-degree,s7,MAP,0.25749778747558594,25
False,min-degree,s7,MargDist,0.10599422454833984,25
False,min-degree,s8,MAP,0.1854398250579834,25
False,min-degree,s8,MargDist,0.08014988899230957,25
False,min-degree,s1,MAP,0.13928842544555664,26
False,min-degree,s1,MargDist,0.025243520736694336,26
False,min-degree,s2,MAP,0.15759515762329102,26
False,min-degree,s2,MargDist,0.06374454498291016,26
False,min-degree,s3,MAP,0.16131067276000977,26
False,min-degree,s3,MargDist,0.10721635818481445,26
False,min-degree,s4,MAP,0.132460355758667,26
False,min-degree,s4,MargDist,0.057996273040771484,26
False,min-degree,s5,MAP,0.43187880516052246,26
False,min-degree,s5,MargDist,0.04180908203125,26
False,min-degree,s6,MAP,0.33945631980895996,26
False,min-degree,s6,MargDist,0.10639452934265137,26
False,min-degree,s7,MAP,0.7885959148406982,26
False,min-degree,s7,MargDist,0.0822756290435791,26
False,min-degree,s8,MAP,0.15366530418395996,26
False,min-degree,s8,MargDist,0.11247611045837402,26
False,min-degree,s1,MAP,0.12537670135498047,27
False,min-degree,s1,MargDist,0.1244349479675293,27
False,min-degree,s2,MAP,0.13124847412109375,27
False,min-degree,s2,MargDist,0.12975358963012695,27
False,min-degree,s3,MAP,0.13702607154846191,27
False,min-degree,s3,MargDist,0.06077146530151367,27
False,min-degree,s4,MAP,0.13127470016479492,27
False,min-degree,s4,MargDist,0.0971379280090332,27
False,min-degree,s5,MAP,0.2821521759033203,27
False,min-degree,s5,MargDist,0.0404813289642334,27
False,min-degree,s6,MAP,0.16246867179870605,27
False,min-degree,s6,MargDist,0.014920711517333984,27
False,min-degree,s7,MAP,0.16762781143188477,27
False,min-degree,s7,MargDist,0.04266023635864258,27
False,min-degree,s8,MAP,0.13120746612548828,27
False,min-degree,s8,MargDist,0.0873725414276123,27
False,min-degree,s1,MAP,0.13802409172058105,28
False,min-degree,s1,MargDist,0.1178596019744873,28
False,min-degree,s2,MAP,0.14063739776611328,28
False,min-degree,s2,MargDist,0.08929610252380371,28
False,min-degree,s3,MAP,0.18467426300048828,28
False,min-degree,s3,MargDist,0.0860743522644043,28
False,min-degree,s4,MAP,0.14162111282348633,28
False,min-degree,s4,MargDist,0.06496906280517578,28
False,min-degree,s5,MAP,2.912137746810913,28
False,min-degree,s5,MargDist,0.07105278968811035,28
False,min-degree,s6,MAP,0.21481847763061523,28
False,min-degree,s6,MargDist,0.0420682430267334,28
False,min-degree,s7,MAP,0.4575917720794678,28
False,min-degree,s7,MargDist,0.08463525772094727,28
False,min-degree,s8,MAP,0.1687917709350586,28
False,min-degree,s8,MargDist,0.07567572593688965,28
False,min-degree,s1,MAP,0.1303102970123291,29
False,min-degree,s1,MargDist,0.11406946182250977,29
False,min-degree,s2,MAP,0.2696835994720459,29
False,min-degree,s2,MargDist,0.03215646743774414,29
False,min-degree,s3,MAP,0.15099549293518066,29
False,min-degree,s3,MargDist,0.08333373069763184,29
False,min-degree,s4,MAP,0.13412785530090332,29
False,min-degree,s4,MargDist,0.08537697792053223,29
False,min-degree,s5,MAP,0.19341540336608887,29
False,min-degree,s5,MargDist,0.05310988426208496,29
False,min-degree,s6,MAP,0.330949068069458,29
False,min-degree,s6,MargDist,0.06294655799865723,29
False,min-degree,s7,MAP,0.5823760032653809,29
False,min-degree,s7,MargDist,0.07588601112365723,29
False,min-degree,s8,MAP,0.1824047565460205,29
False,min-degree,s8,MargDist,0.08435869216918945,29
False,min-degree,s1,MAP,0.13423681259155273,30
False,min-degree,s1,MargDist,0.11478972434997559,30
False,min-degree,s2,MAP,0.12544655799865723,30
False,min-degree,s2,MargDist,0.05052828788757324,30
False,min-degree,s3,MAP,0.17988872528076172,30
False,min-degree,s3,MargDist,0.09258651733398438,30
False,min-degree,s4,MAP,0.13782930374145508,30
False,min-degree,s4,MargDist,0.08664202690124512,30
False,min-degree,s5,MAP,0.19250845909118652,30
False,min-degree,s5,MargDist,0.09978866577148438,30
False,min-degree,s6,MAP,2.0084173679351807,30
False,min-degree,s6,MargDist,0.07677412033081055,30
False,min-degree,s7,MAP,0.1992967128753662,30
False,min-degree,s7,MargDist,0.09581875801086426,30
False,min-degree,s8,MAP,0.17828035354614258,30
False,min-degree,s8,MargDist,0.10312724113464355,30
False,min-degree,s1,MAP,0.13441038131713867,31
False,min-degree,s1,MargDist,0.02498602867126465,31
False,min-degree,s2,MAP,0.15193486213684082,31
False,min-degree,s2,MargDist,0.12497353553771973,31
False,min-degree,s3,MAP,0.17984628677368164,31
False,min-degree,s3,MargDist,0.05649209022521973,31
False,min-degree,s4,MAP,0.1407773494720459,31
False,min-degree,s4,MargDist,0.10240507125854492,31
False,min-degree,s5,MAP,0.7223842144012451,31
False,min-degree,s5,MargDist,0.09482765197753906,31
False,min-degree,s6,MAP,0.665172815322876,31
False,min-degree,s6,MargDist,0.08966541290283203,31
False,min-degree,s7,MAP,0.19615483283996582,31
False,min-degree,s7,MargDist,0.06996273994445801,31
False,min-degree,s8,MAP,0.17078804969787598,31
False,min-degree,s8,MargDist,0.09019207954406738,31
False,min-degree,s1,MAP,0.19298434257507324,32
False,min-degree,s1,MargDist,0.005830526351928711,32
False,min-degree,s2,MAP,0.14589953422546387,32
False,min-degree,s2,MargDist,0.09082770347595215,32
False,min-degree,s3,MAP,0.1970536708831787,32
False,min-degree,s3,MargDist,0.08992600440979004,32
False,min-degree,s4,MAP,0.1254568099975586,32
False,min-degree,s4,MargDist,0.09248566627502441,32
False,min-degree,s5,MAP,2.6435604095458984,32
False,min-degree,s5,MargDist,0.07713150978088379,32
False,min-degree,s6,MAP,0.18655729293823242,32
False,min-degree,s6,MargDist,0.040131568908691406,32
False,min-degree,s7,MAP,0.3361396789550781,32
False,min-degree,s7,MargDist,0.07330012321472168,32
False,min-degree,s8,MAP,0.16258883476257324,32
False,min-degree,s8,MargDist,0.09725666046142578,32
False,min-degree,s1,MAP,0.1224968433380127,33
False,min-degree,s1,MargDist,0.03420901298522949,33
False,min-degree,s2,MAP,0.13090085983276367,33
False,min-degree,s2,MargDist,0.11774706840515137,33
False,min-degree,s3,MAP,0.21517157554626465,33
False,min-degree,s3,MargDist,0.08426642417907715,33
False,min-degree,s4,MAP,0.14425253868103027,33
False,min-degree,s4,MargDist,0.09263873100280762,33
False,min-degree,s5,MAP,0.7200593948364258,33
False,min-degree,s5,MargDist,0.07446026802062988,33
False,min-degree,s6,MAP,2.4018585681915283,33
False,min-degree,s6,MargDist,0.06666421890258789,33
False,min-degree,s7,MAP,0.17458415031433105,33
False,min-degree,s7,MargDist,0.09802818298339844,33
False,min-degree,s8,MAP,0.1649019718170166,33
False,min-degree,s8,MargDist,0.09872627258300781,33
False,min-degree,s1,MAP,0.13898110389709473,34
False,min-degree,s1,MargDist,0.11428022384643555,34
False,min-degree,s2,MAP,0.12498831748962402,34
False,min-degree,s2,MargDist,0.11426043510437012,34
False,min-degree,s3,MAP,0.19339728355407715,34
False,min-degree,s3,MargDist,0.060746192932128906,34
False,min-degree,s4,MAP,0.1466832160949707,34
False,min-degree,s4,MargDist,0.10619950294494629,34
False,min-degree,s5,MAP,0.19751787185668945,34
False,min-degree,s5,MargDist,0.11675333976745605,34
False,min-degree,s6,MAP,2.784108877182007,34
False,min-degree,s6,MargDist,0.06686019897460938,34
False,min-degree,s7,MAP,0.460695743560791,34
False,min-degree,s7,MargDist,0.08861970901489258,34
False,min-degree,s8,MAP,0.15885591506958008,34
False,min-degree,s8,MargDist,0.09528803825378418,34
False,min-degree,s1,MAP,0.14460253715515137,35
False,min-degree,s1,MargDist,0.029570341110229492,35
False,min-degree,s2,MAP,0.17998766899108887,35
False,min-degree,s2,MargDist,0.049269914627075195,35
False,min-degree,s3,MAP,0.17109107971191406,35
False,min-degree,s3,MargDist,0.08330130577087402,35
False,min-degree,s4,MAP,0.1407320499420166,35
False,min-degree,s4,MargDist,0.10837078094482422,35
False,min-degree,s5,MAP,0.18405866622924805,35
False,min-degree,s5,MargDist,0.10430383682250977,35
False,min-degree,s6,MAP,0.5253589153289795,35
False,min-degree,s6,MargDist,0.024425029754638672,35
False,min-degree,s7,MAP,0.39578676223754883,35
False,min-degree,s7,MargDist,0.08077383041381836,35
False,min-degree,s8,MAP,0.15440726280212402,35
False,min-degree,s8,MargDist,0.09266924858093262,35
False,min-degree,s1,MAP,0.18163776397705078,36
False,min-degree,s1,MargDist,0.018118619918823242,36
False,min-degree,s2,MAP,0.12899446487426758,36
False,min-degree,s2,MargDist,0.05987286567687988,36
False,min-degree,s3,MAP,0.13916754722595215,36
False,min-degree,s3,MargDist,0.0885305404663086,36
False,min-degree,s4,MAP,0.14661955833435059,36
False,min-degree,s4,MargDist,0.10091924667358398,36
False,min-degree,s5,MAP,0.2520120143890381,36
False,min-degree,s5,MargDist,0.07503032684326172,36
False,min-degree,s6,MAP,2.708197832107544,36
False,min-degree,s6,MargDist,0.07555627822875977,36
False,min-degree,s7,MAP,0.38295674324035645,36
False,min-degree,s7,MargDist,0.10530328750610352,36
False,min-degree,s8,MAP,0.1624774932861328,36
False,min-degree,s8,MargDist,0.10250592231750488,36
False,min-degree,s1,MAP,0.13302993774414062,37
False,min-degree,s1,MargDist,0.10784220695495605,37
False,min-degree,s2,MAP,0.3637211322784424,37
False,min-degree,s2,MargDist,0.08438348770141602,37
False,min-degree,s3,MAP,0.15883755683898926,37
False,min-degree,s3,MargDist,0.05094432830810547,37
False,min-degree,s4,MAP,0.1655423641204834,37
False,min-degree,s4,MargDist,0.09810209274291992,37
False,min-degree,s5,MAP,0.16057133674621582,37
False,min-degree,s5,MargDist,0.11263346672058105,37
False,min-degree,s6,MAP,1.4152412414550781,37
False,min-degree,s6,MargDist,0.07105183601379395,37
False,min-degree,s7,MAP,0.19373321533203125,37
False,min-degree,s7,MargDist,0.07448911666870117,37
False,min-degree,s8,MAP,0.20743298530578613,37
False,min-degree,s8,MargDist,0.10271072387695312,37
False,min-degree,s1,MAP,0.2615675926208496,38
False,min-degree,s1,MargDist,0.006021976470947266,38
False,min-degree,s2,MAP,0.1521296501159668,38
False,min-degree,s2,MargDist,0.05675959587097168,38
False,min-degree,s3,MAP,0.18582582473754883,38
False,min-degree,s3,MargDist,0.08280682563781738,38
False,min-degree,s4,MAP,0.16574597358703613,38
False,min-degree,s4,MargDist,0.128800630569458,38
False,min-degree,s5,MAP,0.3012964725494385,38
False,min-degree,s5,MargDist,0.10661840438842773,38
False,min-degree,s6,MAP,0.7505507469177246,38
False,min-degree,s6,MargDist,0.07772445678710938,38
False,min-degree,s7,MAP,0.27021360397338867,38
False,min-degree,s7,MargDist,0.0793600082397461,38
False,min-degree,s8,MAP,0.17692852020263672,38
False,min-degree,s8,MargDist,0.08925557136535645,38
False,min-degree,s1,MAP,0.12540602684020996,39
False,min-degree,s1,MargDist,0.025392532348632812,39
False,min-degree,s2,MAP,0.1839144229888916,39
False,min-degree,s2,MargDist,0.09229612350463867,39
False,min-degree,s3,MAP,0.2591695785522461,39
False,min-degree,s3,MargDist,0.09786009788513184,39
False,min-degree,s4,MAP,0.130462646484375,39
False,min-degree,s4,MargDist,0.09453272819519043,39
False,min-degree,s5,MAP,0.15346097946166992,39
False,min-degree,s5,MargDist,0.1024019718170166,39
False,min-degree,s6,MAP,0.636282205581665,39
False,min-degree,s6,MargDist,0.08989477157592773,39
False,min-degree,s7,MAP,0.3894016742706299,39
False,min-degree,s7,MargDist,0.09384560585021973,39
False,min-degree,s8,MAP,0.16951489448547363,39
False,min-degree,s8,MargDist,0.09394073486328125,39
False,min-degree,s1,MAP,0.13146138191223145,40
False,min-degree,s1,MargDist,0.05207180976867676,40
False,min-degree,s2,MAP,0.14895868301391602,40
False,min-degree,s2,MargDist,0.05496549606323242,40
False,min-degree,s3,MAP,0.1905968189239502,40
False,min-degree,s3,MargDist,0.11080694198608398,40
False,min-degree,s4,MAP,0.15168190002441406,40
False,min-degree,s4,MargDist,0.09006190299987793,40
False,min-degree,s5,MAP,0.1430652141571045,40
False,min-degree,s5,MargDist,0.14402008056640625,40
False,min-degree,s6,MAP,0.47761011123657227,40
False,min-degree,s6,MargDist,0.08824300765991211,40
False,min-degree,s7,MAP,0.3724174499511719,40
False,min-degree,s7,MargDist,0.06871485710144043,40
False,min-degree,s8,MAP,0.15221619606018066,40
False,min-degree,s8,MargDist,0.06772875785827637,40
False,min-degree,s1,MAP,0.12976646423339844,41
False,min-degree,s1,MargDist,0.049112796783447266,41
False,min-degree,s2,MAP,0.19545555114746094,41
False,min-degree,s2,MargDist,0.04203176498413086,41
False,min-degree,s3,MAP,0.15500354766845703,41
False,min-degree,s3,MargDist,0.04840445518493652,41
False,min-degree,s4,MAP,0.12706518173217773,41
False,min-degree,s4,MargDist,0.09238505363464355,41
False,min-degree,s5,MAP,0.583451509475708,41
False,min-degree,s5,MargDist,0.026499032974243164,41
False,min-degree,s6,MAP,1.1600382328033447,41
False,min-degree,s6,MargDist,0.08485937118530273,41
False,min-degree,s7,MAP,0.45635008811950684,41
False,min-degree,s7,MargDist,0.10210990905761719,41
False,min-degree,s8,MAP,0.25751757621765137,41
False,min-degree,s8,MargDist,0.1008753776550293,41
False,min-degree,s1,MAP,0.12485241889953613,42
False,min-degree,s1,MargDist,0.11036944389343262,42
False,min-degree,s2,MAP,0.19845914840698242,42
False,min-degree,s2,MargDist,0.08602118492126465,42
False,min-degree,s3,MAP,0.12895727157592773,42
False,min-degree,s3,MargDist,0.05746340751647949,42
False,min-degree,s4,MAP,0.12900352478027344,42
False,min-degree,s4,MargDist,0.09186697006225586,42
False,min-degree,s5,MAP,0.7362339496612549,42
False,min-degree,s5,MargDist,0.0767662525177002,42
False,min-degree,s6,MAP,0.3521711826324463,42
